query_customer_idx,similar_customer_idx,rank,similarity_score,query_top_garment_groups,similar_top_garment_groups,common_garment_groups,query_top_sections,similar_top_sections,common_sections
760470,1325382,6,0.6100726127624512,Trousers | Blouses | Dresses Ladies | Knitwear | Jersey Fancy,Blouses | Accessories | Knitwear | Trousers | Jersey Fancy,Trousers | Blouses | Knitwear | Jersey Fancy,Womens Everyday Collection | Womens Tailoring | Womens Casual | Divided Collection | Womens Shoes,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Womens Small accessories,Womens Everyday Collection | Womens Tailoring | Divided Collection
760470,436305,7,0.6051303148269653,Trousers | Blouses | Dresses Ladies | Knitwear | Jersey Fancy,Knitwear | Blouses | Jersey Fancy | Trousers | Dresses Ladies,Trousers | Blouses | Dresses Ladies | Knitwear | Jersey Fancy,Womens Everyday Collection | Womens Tailoring | Womens Casual | Divided Collection | Womens Shoes,Womens Everyday Collection | Womens Tailoring | Womens Casual | Divided Collection | Womens Jackets,Womens Everyday Collection | Womens Tailoring | Womens Casual | Divided Collection
760470,913624,8,0.604615330696106,Trousers | Blouses | Dresses Ladies | Knitwear | Jersey Fancy,Dresses Ladies | Unknown | Blouses | Knitwear | Trousers,Trousers | Blouses | Dresses Ladies | Knitwear,Womens Everyday Collection | Womens Tailoring | Womens Casual | Divided Collection | Womens Shoes,Womens Everyday Collection | Womens Tailoring | Womens Trend | Special Collections | Womens Casual,Womens Everyday Collection | Womens Tailoring | Womens Casual
760470,1003812,9,0.6016912460327148,Trousers | Blouses | Dresses Ladies | Knitwear | Jersey Fancy,Accessories,,Womens Everyday Collection | Womens Tailoring | Womens Casual | Divided Collection | Womens Shoes,Womens Big accessories,
760470,212804,10,0.6016911268234253,Trousers | Blouses | Dresses Ladies | Knitwear | Jersey Fancy,Accessories,,Womens Everyday Collection | Womens Tailoring | Womens Casual | Divided Collection | Womens Shoes,Womens Big accessories,
891429,913159,1,0.8301001191139221,"Dresses Ladies | Jersey Fancy | Trousers | Jersey Basic | Under-, Nightwear",Accessories,,Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport | Womens Trend,Ladies H&M Sport,Ladies H&M Sport
891429,503282,2,0.6736782789230347,"Dresses Ladies | Jersey Fancy | Trousers | Jersey Basic | Under-, Nightwear","Jersey Fancy | Jersey Basic | Under-, Nightwear | Shoes | Swimwear","Jersey Fancy | Jersey Basic | Under-, Nightwear",Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport | Womens Trend,Womens Everyday Collection | Womens Everyday Basics | Womens Casual | Womens Shoes | Ladies H&M Sport,Womens Everyday Collection | Ladies H&M Sport
891429,341862,3,0.6514418125152588,"Dresses Ladies | Jersey Fancy | Trousers | Jersey Basic | Under-, Nightwear",Dresses Ladies,Dresses Ladies,Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport | Womens Trend,Womens Premium,
891429,403855,4,0.6394241452217102,"Dresses Ladies | Jersey Fancy | Trousers | Jersey Basic | Under-, Nightwear",Unknown,,Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport | Womens Trend,Collaborations,
891429,416522,5,0.6232404708862305,"Dresses Ladies | Jersey Fancy | Trousers | Jersey Basic | Under-, Nightwear",Dresses Ladies,Dresses Ladies,Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport | Womens Trend,Divided Selected,
891429,711274,6,0.6174887418746948,"Dresses Ladies | Jersey Fancy | Trousers | Jersey Basic | Under-, Nightwear",Jersey Fancy | Accessories | Dresses Ladies | Trousers Denim | Trousers,Dresses Ladies | Jersey Fancy | Trousers,Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport | Womens Trend,Ladies H&M Sport | Womens Everyday Collection | Ladies Denim | Divided Collection | Womens Tailoring,Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport
891429,801539,7,0.6106491684913635,"Dresses Ladies | Jersey Fancy | Trousers | Jersey Basic | Under-, Nightwear",Jersey Fancy | Blouses | Knitwear | Trousers | Dressed,Jersey Fancy | Trousers,Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport | Womens Trend,Womens Everyday Collection | Womens Trend,Womens Everyday Collection | Womens Trend
891429,758271,8,0.5998306274414062,"Dresses Ladies | Jersey Fancy | Trousers | Jersey Basic | Under-, Nightwear",Swimwear,,Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport | Womens Trend,"Womens Swimwear, beachwear",
891429,421370,9,0.5963378548622131,"Dresses Ladies | Jersey Fancy | Trousers | Jersey Basic | Under-, Nightwear",Accessories,,Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport | Womens Trend,Ladies H&M Sport,Ladies H&M Sport
891429,270550,10,0.5962963104248047,"Dresses Ladies | Jersey Fancy | Trousers | Jersey Basic | Under-, Nightwear",Blouses,,Womens Everyday Collection | Divided Collection | Womens Tailoring | Ladies H&M Sport | Womens Trend,Womens Trend,Womens Trend
950285,196755,1,0.5905446410179138,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,Jersey Fancy | Dresses Ladies | Blouses | Knitwear | Trousers,Jersey Fancy | Dresses Ladies | Blouses | Knitwear,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Shoes,Womens Everyday Collection | Divided Collection | Womens Casual
950285,1116916,2,0.58733069896698,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,Jersey Fancy | Blouses | Dresses Ladies | Accessories | Trousers,Jersey Fancy | Dresses Ladies | Blouses,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected,Divided Collection | Womens Everyday Collection | Womens Tailoring | Womens Casual | Divided Selected,Womens Everyday Collection | Divided Collection | Womens Casual | Divided Selected
950285,900278,3,0.5860724449157715,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,"Jersey Fancy | Dresses Ladies | Swimwear | Jersey Basic | Under-, Nightwear",Jersey Fancy | Dresses Ladies | Jersey Basic,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected,"Divided Collection | Womens Swimwear, beachwear | Womens Everyday Collection | Womens Lingerie | Womens Everyday Basics",Womens Everyday Collection | Divided Collection | Womens Everyday Basics
950285,281710,4,0.5820177793502808,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,Jersey Fancy | Dresses Ladies | Blouses | Shoes | Trousers,Jersey Fancy | Dresses Ladies | Blouses,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected,Divided Collection | Womens Everyday Collection | Divided Selected | Womens Shoes | Kids & Baby Shoes,Womens Everyday Collection | Divided Collection | Divided Selected
950285,1191196,5,0.580380916595459,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,Jersey Fancy | Blouses | Accessories | Shoes | Swimwear,Jersey Fancy | Blouses,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected,"Divided Collection | Womens Everyday Collection | Womens Swimwear, beachwear | Womens Shoes | Womens Small accessories",Womens Everyday Collection | Divided Collection
950285,350375,6,0.5798267126083374,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,Jersey Fancy | Jersey Basic | Dresses Ladies | Blouses | Knitwear,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected,Divided Collection | Womens Everyday Collection | Divided Basics | Divided Selected | Womens Casual,Womens Everyday Collection | Divided Collection | Womens Casual | Divided Selected
950285,588067,7,0.579444408416748,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,"Jersey Fancy | Blouses | Knitwear | Trousers | Under-, Nightwear",Jersey Fancy | Blouses | Knitwear,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected,Divided Collection | Womens Everyday Collection | Womens Casual | Womens Everyday Basics | Divided Selected,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected
950285,1244231,8,0.575020432472229,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,Blouses | Jersey Fancy | Trousers,Jersey Fancy | Blouses,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected,Womens Trend | Womens Casual | Womens Everyday Collection | Womens Tailoring,Womens Everyday Collection | Womens Casual
950285,742556,9,0.5692598819732666,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,Jersey Fancy | Knitwear | Blouses | Dresses Ladies | Trousers,Jersey Fancy | Dresses Ladies | Blouses | Knitwear,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected,Womens Everyday Collection | Ladies H&M Sport | Womens Casual | Womens Tailoring | Divided Collection,Womens Everyday Collection | Divided Collection | Womens Casual
950285,531107,10,0.5681720972061157,Jersey Fancy | Dresses Ladies | Jersey Basic | Blouses | Knitwear,Jersey Fancy | Dresses Ladies | Shoes | Blouses | Trousers,Jersey Fancy | Dresses Ladies | Blouses,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Everyday Basics | Divided Selected,Womens Everyday Collection | Divided Collection | Womens Shoes | Womens Big accessories | Young Girl,Womens Everyday Collection | Divided Collection
969180,459261,1,0.635267972946167,Jersey Fancy | Knitwear | Dresses Ladies | Trousers | Skirts,"Under-, Nightwear | Jersey Fancy | Dresses Ladies | Trousers | Knitwear",Jersey Fancy | Knitwear | Dresses Ladies | Trousers,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Divided Projects,"Womens Everyday Collection | Divided Collection | Womens Nightwear, Socks & Tigh | Womens Lingerie | Womens Casual",Womens Everyday Collection | Divided Collection
969180,1029401,2,0.6054303646087646,Jersey Fancy | Knitwear | Dresses Ladies | Trousers | Skirts,Jersey Fancy | Knitwear | Blouses | Trousers | Accessories,Jersey Fancy | Knitwear | Trousers,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Divided Projects,Womens Everyday Collection | Womens Trend | Divided Collection | Womens Tailoring | Ladies Denim,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend
969180,719180,3,0.5896643996238708,Jersey Fancy | Knitwear | Dresses Ladies | Trousers | Skirts,"Trousers | Knitwear | Blouses | Dresses Ladies | Under-, Nightwear",Knitwear | Dresses Ladies | Trousers,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Divided Projects,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Womens Shoes,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend
969180,582904,4,0.5888049602508545,Jersey Fancy | Knitwear | Dresses Ladies | Trousers | Skirts,Knitwear | Jersey Fancy | Accessories | Dresses Ladies | Blouses,Jersey Fancy | Knitwear | Dresses Ladies,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Divided Projects,"Womens Everyday Collection | Divided Collection | Womens Swimwear, beachwear | Womens Tailoring | Womens Trend",Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend
969180,1252593,5,0.5845080614089966,Jersey Fancy | Knitwear | Dresses Ladies | Trousers | Skirts,Jersey Fancy | Jersey Basic | Knitwear | Dresses Ladies | Blouses,Jersey Fancy | Knitwear | Dresses Ladies,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Divided Projects,"Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Everyday Basics | Womens Swimwear, beachwear",Womens Everyday Collection | Womens Tailoring | Divided Collection
969180,1218201,6,0.5826492309570312,Jersey Fancy | Knitwear | Dresses Ladies | Trousers | Skirts,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Jersey Fancy | Knitwear | Dresses Ladies,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Divided Projects,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Womens Everyday Collection | Womens Tailoring | Divided Collection
969180,881540,7,0.5708162784576416,Jersey Fancy | Knitwear | Dresses Ladies | Trousers | Skirts,Blouses | Knitwear | Jersey Fancy | Trousers | Dresses Ladies,Jersey Fancy | Knitwear | Dresses Ladies | Trousers,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Divided Projects,"Womens Everyday Collection | Womens Tailoring | Womens Trend | Womens Swimwear, beachwear | Ladies Denim",Womens Everyday Collection | Womens Tailoring | Womens Trend
969180,1121757,8,0.5688027143478394,Jersey Fancy | Knitwear | Dresses Ladies | Trousers | Skirts,Accessories,,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Divided Projects,Womens Big accessories,
969180,1096151,9,0.5688026547431946,Jersey Fancy | Knitwear | Dresses Ladies | Trousers | Skirts,Accessories,,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Divided Projects,Womens Big accessories,
969180,1185820,10,0.5642253756523132,Jersey Fancy | Knitwear | Dresses Ladies | Trousers | Skirts,Jersey Fancy | Blouses | Knitwear | Accessories | Jersey Basic,Jersey Fancy | Knitwear,Womens Everyday Collection | Womens Tailoring | Divided Collection | Womens Trend | Divided Projects,Womens Everyday Collection | Womens Trend | Divided Collection | Womens Casual | Womens Everyday Basics,Womens Everyday Collection | Divided Collection | Womens Trend
1018839,977462,1,0.617626428604126,"Jersey Fancy | Dresses Ladies | Under-, Nightwear | Knitwear | Trousers","Trousers | Jersey Fancy | Knitwear | Accessories | Under-, Nightwear","Jersey Fancy | Under-, Nightwear | Knitwear | Trousers",Womens Everyday Collection | Womens Lingerie | Divided Collection | Womens Casual | Ladies Denim,Womens Everyday Collection | H&M+ | Womens Lingerie | Ladies Denim | Divided Collection,Womens Everyday Collection | Womens Lingerie | Divided Collection | Ladies Denim
1018839,527242,2,0.6028449535369873,"Jersey Fancy | Dresses Ladies | Under-, Nightwear | Knitwear | Trousers",Jersey Fancy | Dresses Ladies | Knitwear | Blouses | Accessories,Jersey Fancy | Dresses Ladies | Knitwear,Womens Everyday Collection | Womens Lingerie | Divided Collection | Womens Casual | Ladies Denim,Womens Everyday Collection | H&M+ | Divided Collection | Womens Casual | Divided Projects,Womens Everyday Collection | Divided Collection | Womens Casual
1018839,865723,3,0.5874369144439697,"Jersey Fancy | Dresses Ladies | Under-, Nightwear | Knitwear | Trousers",Dresses Ladies | Jersey Fancy | Knitwear | Jersey Basic | Blouses,Jersey Fancy | Dresses Ladies | Knitwear,Womens Everyday Collection | Womens Lingerie | Divided Collection | Womens Casual | Ladies Denim,Womens Everyday Collection | Womens Everyday Basics | Womens Casual | Womens Tailoring | Womens Jackets,Womens Everyday Collection | Womens Casual
1018839,15068,4,0.5728169679641724,"Jersey Fancy | Dresses Ladies | Under-, Nightwear | Knitwear | Trousers",Jersey Fancy | Dresses Ladies | Trousers | Knitwear | Unknown,Jersey Fancy | Dresses Ladies | Knitwear | Trousers,Womens Everyday Collection | Womens Lingerie | Divided Collection | Womens Casual | Ladies Denim,Womens Everyday Collection | Divided Collection | Divided Projects | H&M+ | Womens Trend,Womens Everyday Collection | Divided Collection
1018839,593933,5,0.5687696933746338,"Jersey Fancy | Dresses Ladies | Under-, Nightwear | Knitwear | Trousers",Jersey Fancy | Accessories | Dresses Ladies | Knitwear | Dressed,Jersey Fancy | Dresses Ladies | Knitwear,Womens Everyday Collection | Womens Lingerie | Divided Collection | Womens Casual | Ladies Denim,"Womens Everyday Collection | Womens Casual | Womens Jackets | Womens Nightwear, Socks & Tigh | Womens Tailoring",Womens Everyday Collection | Womens Casual
1018839,582904,6,0.5631005167961121,"Jersey Fancy | Dresses Ladies | Under-, Nightwear | Knitwear | Trousers",Knitwear | Jersey Fancy | Accessories | Dresses Ladies | Blouses,Jersey Fancy | Dresses Ladies | Knitwear,Womens Everyday Collection | Womens Lingerie | Divided Collection | Womens Casual | Ladies Denim,"Womens Everyday Collection | Divided Collection | Womens Swimwear, beachwear | Womens Tailoring | Womens Trend",Womens Everyday Collection | Divided Collection
1018839,585179,7,0.5570656657218933,"Jersey Fancy | Dresses Ladies | Under-, Nightwear | Knitwear | Trousers",Dresses Ladies | Jersey Fancy | Trousers | Blouses | Accessories,Jersey Fancy | Dresses Ladies | Trousers,Womens Everyday Collection | Womens Lingerie | Divided Collection | Womens Casual | Ladies Denim,Womens Everyday Collection | H&M+ | Womens Trend | Womens Lingerie | Womens Small accessories,Womens Everyday Collection | Womens Lingerie
1018839,952848,8,0.5474364757537842,"Jersey Fancy | Dresses Ladies | Under-, Nightwear | Knitwear | Trousers",Jersey Fancy | Knitwear | Accessories | Socks and Tights | Dresses Ladies,Jersey Fancy | Dresses Ladies | Knitwear,Womens Everyday Collection | Womens Lingerie | Divided Collection | Womens Casual | Ladies Denim,"Womens Everyday Collection | H&M+ | Womens Nightwear, Socks & Tigh | Womens Tailoring | Divided Collection",Womens Everyday Collection | Divided Collection
1018839,1112895,9,0.5443868041038513,"Jersey Fancy | Dresses Ladies | Under-, Nightwear | Knitwear | Trousers",Jersey Fancy | Trousers | Dresses Ladies | Blouses | Jersey Basic,Jersey Fancy | Dresses Ladies | Trousers,Womens Everyday Collection | Womens Lingerie | Divided Collection | Womens Casual | Ladies Denim,Womens Everyday Collection | Divided Collection | H&M+ | Ladies Denim | Ladies H&M Sport,Womens Everyday Collection | Divided Collection | Ladies Denim
1018839,1107578,10,0.5382870435714722,"Jersey Fancy | Dresses Ladies | Under-, Nightwear | Knitwear | Trousers",Blouses | Knitwear | Accessories | Jersey Fancy | Trousers,Jersey Fancy | Knitwear | Trousers,Womens Everyday Collection | Womens Lingerie | Divided Collection | Womens Casual | Ladies Denim,Womens Everyday Collection | H&M+ | Divided Collection | Ladies Denim | Womens Tailoring,Womens Everyday Collection | Divided Collection | Ladies Denim
1035425,174403,1,0.7455856204032898,"Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies | Under-, Nightwear",Dresses/Skirts girls,,Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Divided Basics | Womens Tailoring,Kids Girl,
1035425,1141186,2,0.7454066276550293,"Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies | Under-, Nightwear",Dresses/Skirts girls,,Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Divided Basics | Womens Tailoring,Kids Girl,
1035425,85101,3,0.5962331295013428,"Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies | Under-, Nightwear",Outdoor | Accessories,,Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Divided Basics | Womens Tailoring,Men H&M Sport | Divided Accessories,
1035425,561299,4,0.5923936367034912,"Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies | Under-, Nightwear",Dresses Ladies | Jersey Fancy | Jersey Basic | Trousers | Knitwear,Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies,Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Divided Basics | Womens Tailoring,Divided Collection | Womens Everyday Collection | Divided Selected | Ladies Denim | Womens Everyday Basics,Womens Everyday Collection | Womens Everyday Basics | Divided Collection
1035425,1025212,5,0.5916796922683716,"Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies | Under-, Nightwear",Jersey Fancy | Jersey Basic | Trousers | Blouses | Dresses Ladies,Jersey Basic | Jersey Fancy | Dresses Ladies,Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Divided Basics | Womens Tailoring,Divided Selected | Divided Collection | Contemporary Street | Womens Everyday Basics | Divided Basics,Womens Everyday Basics | Divided Collection | Divided Basics
1035425,814694,6,0.5877119898796082,"Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies | Under-, Nightwear",Jersey Fancy | Jersey Basic | Blouses | Knitwear | Trousers,Jersey Basic | Jersey Fancy | Knitwear,Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Divided Basics | Womens Tailoring,Womens Everyday Collection | Womens Everyday Basics | Womens Casual | Divided Collection | Ladies H&M Sport,Womens Everyday Collection | Womens Everyday Basics | Divided Collection
1035425,514632,7,0.5859323143959045,"Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies | Under-, Nightwear","Jersey Basic | Knitwear | Under-, Nightwear | Dresses Ladies | Accessories","Jersey Basic | Knitwear | Dresses Ladies | Under-, Nightwear",Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Divided Basics | Womens Tailoring,Womens Everyday Collection | Womens Everyday Basics | Womens Lingerie | Womens Casual | Men Underwear,Womens Everyday Collection | Womens Everyday Basics
1035425,1331060,8,0.5821990370750427,"Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies | Under-, Nightwear",Jersey Fancy | Accessories | Jersey Basic | Shoes | Outdoor,Jersey Basic | Jersey Fancy,Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Divided Basics | Womens Tailoring,Men Underwear | Men H&M Sport | Divided Collection | Men Accessories | Womens Everyday Collection,Womens Everyday Collection | Divided Collection
1035425,41463,9,0.5789995193481445,"Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies | Under-, Nightwear",Jersey Basic | Jersey Fancy | Knitwear | Accessories | Blouses,Jersey Basic | Jersey Fancy | Knitwear,Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Divided Basics | Womens Tailoring,Womens Everyday Basics | Womens Everyday Collection | Womens Tailoring | Divided Collection | Divided Selected,Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Womens Tailoring
1035425,623553,10,0.5763071179389954,"Jersey Basic | Jersey Fancy | Knitwear | Dresses Ladies | Under-, Nightwear","Jersey Fancy | Knitwear | Jersey Basic | Trousers | Under-, Nightwear","Jersey Basic | Jersey Fancy | Knitwear | Under-, Nightwear",Womens Everyday Collection | Womens Everyday Basics | Divided Collection | Divided Basics | Womens Tailoring,Divided Collection | Womens Everyday Collection | Men Underwear | Contemporary Street | Womens Everyday Basics,Womens Everyday Collection | Womens Everyday Basics | Divided Collection
1098652,833880,1,0.658419132232666,Jersey Fancy | Knitwear | Trousers | Blouses | Dresses Ladies,Socks and Tights | Jersey Fancy,Jersey Fancy,Womens Everyday Collection | Divided Collection | Womens Trend | H&M+ | Womens Casual,"Womens Nightwear, Socks & Tigh | Womens Trend",Womens Trend
1098652,1156191,2,0.6506893634796143,Jersey Fancy | Knitwear | Trousers | Blouses | Dresses Ladies,Jersey Fancy | Knitwear | Dresses Ladies | Blouses | Shoes,Jersey Fancy | Knitwear | Blouses | Dresses Ladies,Womens Everyday Collection | Divided Collection | Womens Trend | H&M+ | Womens Casual,Womens Trend | Womens Everyday Collection | Womens Shoes | Divided Collection | Womens Tailoring,Womens Everyday Collection | Divided Collection | Womens Trend
1098652,65180,3,0.6480579972267151,Jersey Fancy | Knitwear | Trousers | Blouses | Dresses Ladies,Jersey Fancy | Accessories | Jersey Basic | Blouses | Unknown,Jersey Fancy | Blouses,Womens Everyday Collection | Divided Collection | Womens Trend | H&M+ | Womens Casual,Womens Everyday Collection | H&M+ | Mama | Womens Everyday Basics | Divided Projects,Womens Everyday Collection | H&M+
1098652,1153212,4,0.6457535028457642,Jersey Fancy | Knitwear | Trousers | Blouses | Dresses Ladies,Jersey Fancy,Jersey Fancy,Womens Everyday Collection | Divided Collection | Womens Trend | H&M+ | Womens Casual,Womens Trend,Womens Trend
1098652,1336109,5,0.6445803046226501,Jersey Fancy | Knitwear | Trousers | Blouses | Dresses Ladies,Special Offers,,Womens Everyday Collection | Divided Collection | Womens Trend | H&M+ | Womens Casual,Womens Everyday Collection,Womens Everyday Collection
1098652,1102151,6,0.6425799131393433,Jersey Fancy | Knitwear | Trousers | Blouses | Dresses Ladies,Trousers | Accessories | Jersey Fancy | Shoes | Blouses,Jersey Fancy | Trousers | Blouses,Womens Everyday Collection | Divided Collection | Womens Trend | H&M+ | Womens Casual,Womens Everyday Collection | Womens Shoes | Womens Tailoring | H&M+ | Womens Trend,Womens Everyday Collection | Womens Trend | H&M+
1098652,1078766,7,0.6404029726982117,Jersey Fancy | Knitwear | Trousers | Blouses | Dresses Ladies,Jersey Fancy,Jersey Fancy,Womens Everyday Collection | Divided Collection | Womens Trend | H&M+ | Womens Casual,Womens Trend,Womens Trend
1098652,617402,8,0.6363033056259155,Jersey Fancy | Knitwear | Trousers | Blouses | Dresses Ladies,Accessories,,Womens Everyday Collection | Divided Collection | Womens Trend | H&M+ | Womens Casual,Womens Small accessories | Womens Trend,Womens Trend
1098652,817923,9,0.6353862285614014,Jersey Fancy | Knitwear | Trousers | Blouses | Dresses Ladies,Jersey Fancy,Jersey Fancy,Womens Everyday Collection | Divided Collection | Womens Trend | H&M+ | Womens Casual,Womens Trend,Womens Trend
1098652,772069,10,0.6346263289451599,Jersey Fancy | Knitwear | Trousers | Blouses | Dresses Ladies,Jersey Fancy | Dresses Ladies | Blouses | Knitwear | Outdoor,Jersey Fancy | Knitwear | Blouses | Dresses Ladies,Womens Everyday Collection | Divided Collection | Womens Trend | H&M+ | Womens Casual,Womens Everyday Collection | Womens Trend | Womens Jackets | Womens Shoes | H&M+,Womens Everyday Collection | Womens Trend | H&M+
1114704,1137436,1,0.648934543132782,Jersey Basic | Knitwear | Blouses | Jersey Fancy | Trousers,Dresses Ladies | Special Offers,,Divided Basics | Womens Everyday Basics | Womens Everyday Collection | Womens Trend | Divided Collection,Womens Everyday Collection | Special Collections,Womens Everyday Collection
1114704,835776,2,0.6474882364273071,Jersey Basic | Knitwear | Blouses | Jersey Fancy | Trousers,"Blouses | Shoes | Accessories | Under-, Nightwear | Knitwear",Knitwear | Blouses,Divided Basics | Womens Everyday Basics | Womens Everyday Collection | Womens Trend | Divided Collection,Womens Trend | Womens Shoes | Womens Small accessories | Womens Lingerie,Womens Trend
1114704,94078,3,0.6316932439804077,Jersey Basic | Knitwear | Blouses | Jersey Fancy | Trousers,Dresses Ladies | Trousers,Trousers,Divided Basics | Womens Everyday Basics | Womens Everyday Collection | Womens Trend | Divided Collection,Womens Everyday Collection | Womens Casual,Womens Everyday Collection
1114704,1059600,4,0.6307490468025208,Jersey Basic | Knitwear | Blouses | Jersey Fancy | Trousers,Blouses,Blouses,Divided Basics | Womens Everyday Basics | Womens Everyday Collection | Womens Trend | Divided Collection,Womens Trend,Womens Trend
1114704,1006670,5,0.6307485699653625,Jersey Basic | Knitwear | Blouses | Jersey Fancy | Trousers,Blouses,Blouses,Divided Basics | Womens Everyday Basics | Womens Everyday Collection | Womens Trend | Divided Collection,Womens Trend,Womens Trend
1114704,1350648,6,0.6307485103607178,Jersey Basic | Knitwear | Blouses | Jersey Fancy | Trousers,Blouses,Blouses,Divided Basics | Womens Everyday Basics | Womens Everyday Collection | Womens Trend | Divided Collection,Womens Trend,Womens Trend
1114704,304586,7,0.6307483911514282,Jersey Basic | Knitwear | Blouses | Jersey Fancy | Trousers,Blouses,Blouses,Divided Basics | Womens Everyday Basics | Womens Everyday Collection | Womens Trend | Divided Collection,Womens Trend,Womens Trend
1114704,1322221,8,0.6287115812301636,Jersey Basic | Knitwear | Blouses | Jersey Fancy | Trousers,Blouses | Accessories,Blouses,Divided Basics | Womens Everyday Basics | Womens Everyday Collection | Womens Trend | Divided Collection,Womens Trend | Divided Accessories,Womens Trend
1114704,842472,9,0.6237505674362183,Jersey Basic | Knitwear | Blouses | Jersey Fancy | Trousers,Blouses,Blouses,Divided Basics | Womens Everyday Basics | Womens Everyday Collection | Womens Trend | Divided Collection,Womens Trend,Womens Trend
