query_article_idx,similar_article_idx,rank,similarity_score,method,similar_product_type_name,similar_product_group_name,similar_colour_group_name,similar_section_name,similar_garment_group_name,query_article_id,query_prod_name,query_image_url,similar_article_id,similar_prod_name,similar_image_url
17383,17389,16,0.8210289478302002,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716028,Kanta slacks,/images/057/0573716028.jpg
17383,49880,17,0.8164873123168945,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0695545001,Milk RW slacks,/images/069/0695545001.jpg
17383,17644,18,0.8164327144622803,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0575172001,Karamell slacks,/images/057/0575172001.jpg
17383,17391,19,0.8050310611724854,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716037,Kanta slacks,/images/057/0573716037.jpg
17383,17392,20,0.8021624684333801,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716039,Kanta slacks,/images/057/0573716039.jpg
17383,17399,1,0.9820764272985331,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716054,Kanta slacks RW,/images/057/0573716054.jpg
17383,17396,2,0.9598906352502792,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716050,Kanta slacks RW,/images/057/0573716050.jpg
17383,17378,3,0.9577562452785346,metadata_tfidf_cosine,Trousers,Garment Lower body,White,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716005,Kanta slacks RW,/images/057/0573716005.jpg
17383,17397,4,0.9517440495808687,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716052,Kanta slacks RW,/images/057/0573716052.jpg
17383,17398,5,0.9479647124629036,metadata_tfidf_cosine,Trousers,Garment Lower body,White,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716053,Kanta slacks RW,/images/057/0573716053.jpg
17383,17390,6,0.9426430322355507,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716033,Kanta slacks RW,/images/057/0573716033.jpg
17383,17400,7,0.9416993178518632,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Grey,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716072,Kanta slacks RW,/images/057/0573716072.jpg
17383,17395,8,0.9381356259295257,metadata_tfidf_cosine,Trousers,Garment Lower body,Greenish Khaki,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716049,Kanta slacks RW,/images/057/0573716049.jpg
17383,17394,9,0.9371138410984463,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Orange,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716046,Kanta slacks RW,/images/057/0573716046.jpg
17383,17384,10,0.9205076595355048,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716013,Kanta slacks,/images/057/0573716013.jpg
17383,17381,11,0.9019522712361828,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716010,Kanta slacks,/images/057/0573716010.jpg
17383,17391,12,0.9019522712361828,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716037,Kanta slacks,/images/057/0573716037.jpg
17383,17389,13,0.8786973178276034,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716028,Kanta slacks,/images/057/0573716028.jpg
17383,17377,14,0.8786973178276034,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716002,Kanta slacks,/images/057/0573716002.jpg
17383,17388,15,0.8705051039057845,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716024,Kanta slacks,/images/057/0573716024.jpg
17383,17386,16,0.8685024498721386,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716016,Kanta slacks,/images/057/0573716016.jpg
17383,17385,17,0.8685024498721386,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716015,Kanta slacks,/images/057/0573716015.jpg
17383,17379,18,0.8685024498721386,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716007,Kanta slacks,/images/057/0573716007.jpg
17383,17382,19,0.8632328272760676,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Pink,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716011,Kanta slacks,/images/057/0573716011.jpg
17383,17392,20,0.860508885083261,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716012,Kanta slacks RW,/images/057/0573716012.jpg,0573716039,Kanta slacks,/images/057/0573716039.jpg
17396,17395,1,0.9707434773445129,als_item_embedding_cosine,Trousers,Garment Lower body,Greenish Khaki,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716049,Kanta slacks RW,/images/057/0573716049.jpg
17396,17383,2,0.9450578093528748,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716012,Kanta slacks RW,/images/057/0573716012.jpg
17396,17397,3,0.942598819732666,als_item_embedding_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716052,Kanta slacks RW,/images/057/0573716052.jpg
17396,17378,4,0.9239827990531921,als_item_embedding_cosine,Trousers,Garment Lower body,White,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716005,Kanta slacks RW,/images/057/0573716005.jpg
17396,17394,5,0.9108222126960754,als_item_embedding_cosine,Trousers,Garment Lower body,Light Orange,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716046,Kanta slacks RW,/images/057/0573716046.jpg
17396,17399,6,0.9081048369407654,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716054,Kanta slacks RW,/images/057/0573716054.jpg
17396,17390,7,0.9033190011978149,als_item_embedding_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716033,Kanta slacks RW,/images/057/0573716033.jpg
17396,17398,8,0.8893056511878967,als_item_embedding_cosine,Trousers,Garment Lower body,White,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716053,Kanta slacks RW,/images/057/0573716053.jpg
17396,17377,9,0.8630346059799194,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716002,Kanta slacks,/images/057/0573716002.jpg
17396,49875,10,0.8167368769645691,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0695544001,Pluto slacks RW,/images/069/0695544001.jpg
17396,75916,11,0.8125378489494324,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0783346009,Primo slacks,/images/078/0783346009.jpg
17396,49876,12,0.8091828227043152,als_item_embedding_cosine,Trousers,Garment Lower body,Greenish Khaki,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0695544002,Pluto slacks RW,/images/069/0695544002.jpg
17396,49879,13,0.8037291169166565,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0695544011,Pluto slacks RW,/images/069/0695544011.jpg
17396,75912,14,0.8003354668617249,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0783346001,Primo slacks,/images/078/0783346001.jpg
17396,58210,15,0.7921293377876282,als_item_embedding_cosine,Trousers,Garment Lower body,Unknown,Womens Everyday Collection,Unknown,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0719244003,W ED KANTA TRS EQ,/images/071/0719244003.jpg
17396,61519,16,0.7779006958007812,als_item_embedding_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0733441002,Eliza RW linen slack,/images/073/0733441002.jpg
17396,61518,17,0.7772155404090881,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0733441001,Eliza RW linen slack,/images/073/0733441001.jpg
17396,53378,18,0.7769426703453064,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0704065001,Mocca RW slacks,/images/070/0704065001.jpg
17396,75913,19,0.7758533358573914,als_item_embedding_cosine,Trousers,Garment Lower body,Yellowish Brown,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0783346003,Primo slacks,/images/078/0783346003.jpg
17396,16093,20,0.7692111134529114,als_item_embedding_cosine,Trousers,Garment Lower body,Greenish Khaki,Womens Tailoring,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0568808023,Vermont Summer Slacks,/images/056/0568808023.jpg
17396,17383,1,0.9598906352502792,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716012,Kanta slacks RW,/images/057/0573716012.jpg
17396,17378,2,0.9509567278488715,metadata_tfidf_cosine,Trousers,Garment Lower body,White,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716005,Kanta slacks RW,/images/057/0573716005.jpg
17396,17399,3,0.9483955857907471,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716054,Kanta slacks RW,/images/057/0573716054.jpg
17396,17397,4,0.9449872152761012,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716052,Kanta slacks RW,/images/057/0573716052.jpg
17396,17398,5,0.9412347092738117,metadata_tfidf_cosine,Trousers,Garment Lower body,White,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716053,Kanta slacks RW,/images/057/0573716053.jpg
17396,17400,6,0.9390209238789878,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Grey,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716072,Kanta slacks RW,/images/057/0573716072.jpg
17396,17390,7,0.9359508099094281,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716033,Kanta slacks RW,/images/057/0573716033.jpg
17396,17395,8,0.9314754035907606,metadata_tfidf_cosine,Trousers,Garment Lower body,Greenish Khaki,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716049,Kanta slacks RW,/images/057/0573716049.jpg
17396,17394,9,0.9304608728431734,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Orange,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716046,Kanta slacks RW,/images/057/0573716046.jpg
17396,17377,10,0.9216714807165682,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716002,Kanta slacks,/images/057/0573716002.jpg
17396,17389,11,0.9216714807165682,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716028,Kanta slacks,/images/057/0573716028.jpg
17396,17379,12,0.903724342818555,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716007,Kanta slacks,/images/057/0573716007.jpg
17396,17386,13,0.903724342818555,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716016,Kanta slacks,/images/057/0573716016.jpg
17396,17385,14,0.903724342818555,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716015,Kanta slacks,/images/057/0573716015.jpg
17396,17392,15,0.895406601070481,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716039,Kanta slacks,/images/057/0573716039.jpg
17396,17384,16,0.8793279816424542,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716013,Kanta slacks,/images/057/0573716013.jpg
17396,17391,17,0.867536802566783,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716037,Kanta slacks,/images/057/0573716037.jpg
17396,17381,18,0.867536802566783,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716010,Kanta slacks,/images/057/0573716010.jpg
17396,17388,19,0.8643250193009627,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716024,Kanta slacks,/images/057/0573716024.jpg
17396,17382,20,0.8571043716446307,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Pink,Womens Everyday Collection,Trousers,0573716050,Kanta slacks RW,/images/057/0573716050.jpg,0573716011,Kanta slacks,/images/057/0573716011.jpg
17398,17399,1,0.9092589020729065,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716054,Kanta slacks RW,/images/057/0573716054.jpg
17398,17390,2,0.9011483788490295,als_item_embedding_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716033,Kanta slacks RW,/images/057/0573716033.jpg
17398,17395,3,0.8991799354553223,als_item_embedding_cosine,Trousers,Garment Lower body,Greenish Khaki,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716049,Kanta slacks RW,/images/057/0573716049.jpg
17398,17378,4,0.8912428617477417,als_item_embedding_cosine,Trousers,Garment Lower body,White,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716005,Kanta slacks RW,/images/057/0573716005.jpg
17398,17396,5,0.8893056511878967,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716050,Kanta slacks RW,/images/057/0573716050.jpg
17398,17397,6,0.884499192237854,als_item_embedding_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716052,Kanta slacks RW,/images/057/0573716052.jpg
17398,17394,7,0.8728091716766357,als_item_embedding_cosine,Trousers,Garment Lower body,Light Orange,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716046,Kanta slacks RW,/images/057/0573716046.jpg
17398,17383,8,0.8439087867736816,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716012,Kanta slacks RW,/images/057/0573716012.jpg
17398,58210,9,0.8082478046417236,als_item_embedding_cosine,Trousers,Garment Lower body,Unknown,Womens Everyday Collection,Unknown,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0719244003,W ED KANTA TRS EQ,/images/071/0719244003.jpg
17398,49879,10,0.8071461915969849,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0695544011,Pluto slacks RW,/images/069/0695544011.jpg
17398,67099,11,0.8021539449691772,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Divided Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0749819001,Ida Slim Slacks,/images/074/0749819001.jpg
17398,40598,12,0.7888213992118835,als_item_embedding_cosine,Leggings/Tights,Garment Lower body,Grey,Womens Everyday Collection,Jersey Fancy,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0665095005,Kalinda trs,/images/066/0665095005.jpg
17398,49878,13,0.7873480319976807,als_item_embedding_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0695544009,Pluto slacks RW,/images/069/0695544009.jpg
17398,56777,14,0.7785949110984802,als_item_embedding_cosine,Trousers,Garment Lower body,White,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0714996001,Eliza RW slack,/images/071/0714996001.jpg
17398,17377,15,0.7772500514984131,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716002,Kanta slacks,/images/057/0573716002.jpg
17398,71994,16,0.770098865032196,als_item_embedding_cosine,Leggings/Tights,Garment Lower body,Dark Beige,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0766346001,Kanta RW Slacks,/images/076/0766346001.jpg
17398,55459,17,0.7660858035087585,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0710708001,Frankie RW pull on,/images/071/0710708001.jpg
17398,58209,18,0.7642543315887451,als_item_embedding_cosine,Trousers,Garment Lower body,Unknown,Womens Everyday Collection,Unknown,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0719244001,W ED KANTA TRS EQ,/images/071/0719244001.jpg
17398,75912,19,0.7597352862358093,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0783346001,Primo slacks,/images/078/0783346001.jpg
17398,49876,20,0.7590888142585754,als_item_embedding_cosine,Trousers,Garment Lower body,Greenish Khaki,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0695544002,Pluto slacks RW,/images/069/0695544002.jpg
17398,17378,1,0.979771849134956,metadata_tfidf_cosine,Trousers,Garment Lower body,White,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716005,Kanta slacks RW,/images/057/0573716005.jpg
17398,17399,2,0.9526337087459702,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716054,Kanta slacks RW,/images/057/0573716054.jpg
17398,17383,3,0.9479647124629036,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716012,Kanta slacks RW,/images/057/0573716012.jpg
17398,17396,4,0.9412347092738117,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716050,Kanta slacks RW,/images/057/0573716050.jpg
17398,17390,5,0.9401333205324919,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716033,Kanta slacks RW,/images/057/0573716033.jpg
17398,17400,6,0.9391921187128952,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Grey,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716072,Kanta slacks RW,/images/057/0573716072.jpg
17398,17397,7,0.9332464563285975,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716052,Kanta slacks RW,/images/057/0573716052.jpg
17398,17395,8,0.919902518791581,metadata_tfidf_cosine,Trousers,Garment Lower body,Greenish Khaki,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716049,Kanta slacks RW,/images/057/0573716049.jpg
17398,17394,9,0.9189005928292856,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Orange,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716046,Kanta slacks RW,/images/057/0573716046.jpg
17398,17380,10,0.8882483917679252,metadata_tfidf_cosine,Trousers,Garment Lower body,White,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716009,Kanta slacks,/images/057/0573716009.jpg
17398,17391,11,0.8728991529815596,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716037,Kanta slacks,/images/057/0573716037.jpg
17398,17381,12,0.8728991529815596,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716010,Kanta slacks,/images/057/0573716010.jpg
17398,17384,13,0.867735757148921,metadata_tfidf_cosine,Trousers,Garment Lower body,Black,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716013,Kanta slacks,/images/057/0573716013.jpg
17398,17385,14,0.8676667901822629,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716015,Kanta slacks,/images/057/0573716015.jpg
17398,17386,15,0.8676667901822629,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716016,Kanta slacks,/images/057/0573716016.jpg
17398,17379,16,0.8676667901822629,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716007,Kanta slacks,/images/057/0573716007.jpg
17398,17389,17,0.8609574018923325,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716028,Kanta slacks,/images/057/0573716028.jpg
17398,17377,18,0.8609574018923325,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716002,Kanta slacks,/images/057/0573716002.jpg
17398,17388,19,0.8529305796057771,metadata_tfidf_cosine,Trousers,Garment Lower body,Light Beige,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716024,Kanta slacks,/images/057/0573716024.jpg
17398,17392,20,0.8482349013096121,metadata_tfidf_cosine,Trousers,Garment Lower body,Dark Blue,Womens Everyday Collection,Trousers,0573716053,Kanta slacks RW,/images/057/0573716053.jpg,0573716039,Kanta slacks,/images/057/0573716039.jpg
17428,37185,1,0.9718344211578369,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Ladies Denim,Trousers Denim,0573937001,ED Madison Skinny HW,/images/057/0573937001.jpg,0652924004,&DENIM Jeggings HW,/images/065/0652924004.jpg
17428,37189,2,0.9361079931259155,als_item_embedding_cosine,Trousers,Garment Lower body,Blue,Ladies Denim,Trousers Denim,0573937001,ED Madison Skinny HW,/images/057/0573937001.jpg,0652924010,&DENIM Jeggings HW,/images/065/0652924010.jpg
17428,28895,3,0.9334455132484436,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Ladies Denim,Trousers Denim,0573937001,ED Madison Skinny HW,/images/057/0573937001.jpg,0624257001,&DENIM+ Skinny shaping RW,/images/062/0624257001.jpg
17428,37188,4,0.9270870685577393,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Ladies Denim,Trousers Denim,0573937001,ED Madison Skinny HW,/images/057/0573937001.jpg,0652924008,&DENIM Jeggings HW,/images/065/0652924008.jpg
17428,51179,5,0.9193738102912903,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Ladies Denim,Trousers Denim,0573937001,ED Madison Skinny HW,/images/057/0573937001.jpg,0698387001,&DENIM+ Skinny Shaping HW,/images/069/0698387001.jpg
17428,65859,6,0.919178307056427,als_item_embedding_cosine,Trousers,Garment Lower body,Black,Divided Projects,Unknown,0573937001,ED Madison Skinny HW,/images/057/0573937001.jpg,0745973002,Petite DIV Jade HW trash,/images/074/0745973002.jpg
17428,43345,7,0.9130493402481079,als_item_embedding_cosine,Trousers,Garment Lower body,Black,H&M+,Trousers,0573937001,ED Madison Skinny HW,/images/057/0573937001.jpg,0676512001,LOGG Solange RW,/images/067/0676512001.jpg
17428,67226,8,0.9119852781295776,als_item_embedding_cosine,Trousers,Garment Lower body,Blue,Ladies Denim,Trousers Denim,0573937001,ED Madison Skinny HW,/images/057/0573937001.jpg,0750330002,&DENIM Skinny HW Ancle Vanessa,/images/075/0750330002.jpg
17428,28897,9,0.9021639227867126,als_item_embedding_cosine,Trousers,Garment Lower body,Dark Blue,Ladies Denim,Trousers Denim,0573937001,ED Madison Skinny HW,/images/057/0573937001.jpg,0624257003,&DENIM Skinny shaping RW,/images/062/0624257003.jpg
